Index Raw,Index,Data Value Raw,Data Value,Series Raw,Series,Type Raw,Type,Name Raw,Name,Description Raw,Description,Defense Raw,Defense,Fire Res Raw,Fire Res,Water Res Raw,Water Res,Thunder Res Raw,Thunder Res,Ice Res Raw,Ice Res,Dragon Res Raw,Dragon Res,Slot 1 Raw,Slot 1,Slot 2 Raw,Slot 2,Slot 3 Raw,Slot 3,Series Skill Raw,Group Skill Raw,Skill 1 Raw,Skill 2 Raw,Skill 3 Raw,Skill 4 Raw,Skill 5 Raw,Series Skill Level Raw,Group Skill Level Raw,Skill Level 1 Raw,Skill Level 2 Raw,Skill Level 3 Raw,Skill Level 4 Raw,Skill Level 5 Raw,Series Skill,Group Skill,Skill 1,Skill Level 1,Skill 2,Skill Level 2,Skill 3,Skill Level 3
0000020C,524,0000022F,559,F1C80490,Gajau α,00000004,LEG,F6B2F18C-71A9-47B7-94AF-993BB60C2F73,Gajau Boots α,7B50BD2E-2DCD-474E-A373-9A2397BD72FD,"Leg armor made from Gajau
spoils. The pliable hide even
has fans outside the hunter
community.",0000002C,44,00000000,0,00000005,5,00000000,0,00000000,0,00000000,0,00000001,1,00000001,1,00000001,1,00000000,9DBAE680,16D5B740,6E053180,00000000,00000000,00000000,00000000,00000001,00000001,00000001,00000000,00000000,00000000,,Flexible Leathercraft,Water Resistance,1,Outdoorsman,1,,
0000020E,526,00000230,560,126D7E60,Commission α,00000000,HELM,44599B49-81C8-4586-9A43-B9E566A95CC5,Commission Helm α,430698FB-FCEA-4932-97E2-3D0BF2D36028,"Head armor worn by hunters
on an expedition to the New
World. Sturdily made.",0000002C,44,00000002,2,00000002,2,00000000,0,00000000,0,00000000,0,00000001,1,00000000,0,00000000,0,00000000,00000000,6F378580,25AD8000,00000000,00000000,00000000,00000000,00000000,00000001,00000001,00000000,00000000,00000000,,,Agitator,1,Maximum Might,1,,
0000020F,527,00000231,561,126D7E60,Commission α,00000001,BODY,41E18EAA-1F93-4135-BC29-A97A749349E6,Commission Mail α,BB461237-1306-4D7B-98AC-F80BE53A430F,"Chest armor worn by hunters
on an expedition to the New
World. Sturdily made.",0000002C,44,00000002,2,00000002,2,00000000,0,00000000,0,00000000,0,00000001,1,00000000,0,00000000,0,00000000,00000000,6F378580,50462980,00000000,00000000,00000000,00000000,00000000,00000001,00000002,00000000,00000000,00000000,,,Agitator,1,Divine Blessing,2,,
00000210,528,00000232,562,126D7E60,Commission α,00000002,ARM,006415F6-D313-4130-8A3A-BB31ABE7C470,Commission Vambraces α,AC663257-5441-4848-BF0F-85929246B284,"Armguards worn by hunters
on an expedition to the New
World. Sturdily made.",0000002C,44,00000002,2,00000002,2,00000000,0,00000000,0,00000000,0,00000001,1,00000000,0,00000000,0,00000000,00000000,6F378580,C0053240,00000000,00000000,00000000,00000000,00000000,00000001,00000002,00000000,00000000,00000000,,,Agitator,1,Quick Sheathe,2,,
00000211,529,00000233,563,126D7E60,Commission α,00000003,WAIST,49A218E0-F600-45C7-A32F-FFFB0FEC024B,Commission Coil α,BA212C56-64C8-4655-94DC-D9E539E015C1,"Waistgear worn by hunters
on an expedition to the New
World. Sturdily made.",0000002C,44,00000002,2,00000002,2,00000000,0,00000000,0,00000000,0,00000001,1,00000000,0,00000000,0,00000000,00000000,6F378580,1BFC9E00,00000000,00000000,00000000,00000000,00000000,00000001,00000001,00000000,00000000,00000000,,,Agitator,1,Tool Specialist,1,,
00000212,530,00000234,564,126D7E60,Commission α,00000004,LEG,C26AA9C0-DDE8-4128-92B6-770D413D1197,Commission Greaves α,9AEDE54C-36FA-4295-82D6-17A3AB2F4B6E,"Leg armor worn by hunters
on an expedition to the New
World. Sturdily made.",0000002C,44,00000002,2,00000002,2,00000000,0,00000000,0,00000000,0,00000001,1,00000000,0,00000000,0,00000000,00000000,6F378580,0B7D15C0,00000000,00000000,00000000,00000000,00000000,00000001,00000001,00000000,00000000,00000000,,,Agitator,1,Earplugs,1,,
00000213,531,0000023A,570,E61EC6C0,Mimiphyta α,00000000,HELM,10B9D3DC-9330-4C04-9457-B3A70A3D7F07,Mimiphyta α,612D5457-B1FF-4CDA-9AD3-070197859A16,"A Mimiphyta plushie so closely
reminiscent of the real flower
that it attracts all sorts of
Scarlet Forest insects.",00000024,36,FFFFFFFD,-3,00000002,2,FFFFFFFE,-2,00000002,2,00000002,2,00000001,1,00000000,0,00000000,0,00000000,77181200,358ABBC0,F5C29690,00000000,00000000,00000000,00000000,00000001,00000001,00000001,00000000,00000000,00000000,,Fortifying Pelt,Entomologist,1,Ambush,1,,
00000202,514,0000023F,575,862DE000,Guild Ace α,00000000,HELM,F8A406A1-EE94-40EF-89B6-198BA7D35893,Guild Ace Earrings α,9FC39640-7DCF-4574-8473-9CD3602EF52D,"Head protection worn by an
Astrum Unit hunter. Crafted
with special protections
exclusive to veterans.",0000003C,60,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000003,3,00000000,0,00000000,0,00000000,00000000,7D946580,01A66F88,9B4DED80,00000000,00000000,00000000,00000000,00000001,00000001,00000001,00000000,00000000,,,Peak Performance,1,Foray,1,Constitution,1
00000203,515,00000240,576,862DE000,Guild Ace α,00000001,BODY,92775790-DB09-4009-B15C-280BDB351BFB,Guild Ace Mail α,8FF25F7E-838F-45A0-A72D-E60DEF291674,"Chest armor worn by an Astrum
Unit hunter. Looks plain, but is
quite bespoke on closer inspection.",0000003C,60,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000003,3,00000000,0,00000000,0,00000000,00000000,7D946580,01A66F88,9B4DED80,00000000,00000000,00000000,00000000,00000001,00000001,00000001,00000000,00000000,,,Peak Performance,1,Foray,1,Constitution,1
00000204,516,00000241,577,862DE000,Guild Ace α,00000002,ARM,8FDF7D20-4648-4258-80B6-9625FF393D47,Guild Ace Vambraces α,EE3A4F55-2DE9-409F-AA94-3841479E561A,"Armguards worn by an Astrum Unit
hunter. Primarily made of leather
to make weapon handling a breeze.",0000003C,60,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000003,3,00000000,0,00000000,0,00000000,00000000,7D946580,01A66F88,9B4DED80,00000000,00000000,00000000,00000000,00000001,00000001,00000001,00000000,00000000,,,Peak Performance,1,Foray,1,Constitution,1
00000205,517,00000242,578,862DE000,Guild Ace α,00000003,WAIST,28F2E856-DA9D-43BC-8DD3-40C523E0B509,Guild Ace Coil α,63F2EB7A-7BB9-4350-A0AC-155564E14AB7,"Waistgear worn by an Astrum Unit
hunter. Ensures you can get what
you need when you need it.",0000003C,60,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000003,3,00000000,0,00000000,0,00000000,00000000,7D946580,01A66F88,9B4DED80,00000000,00000000,00000000,00000000,00000001,00000001,00000001,00000000,00000000,,,Peak Performance,1,Foray,1,Constitution,1
00000206,518,00000243,579,862DE000,Guild Ace α,00000004,LEG,FC3011E2-9318-48D1-8395-D6ED10EA0D92,Guild Ace Boots α,7C5F828E-6E2C-40D0-B7FB-16710E363024,"Leg armor worn by an Astrum Unit
hunter. The design was carefully
calibrated to traverse any terrain.",0000003C,60,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000003,3,00000000,0,00000000,0,00000000,00000000,7D946580,01A66F88,9B4DED80,00000000,00000000,00000000,00000000,00000001,00000001,00000001,00000000,00000000,,,Peak Performance,1,Foray,1,Constitution,1
00000312,786,00000276,630,00000001,#N/A,00000000,HELM,74DC2874-3B9E-4919-92E5-7D1C2C427A1D,No Equipment,72669800-9243-43DF-B1C9-B64543045864,<COLOR FF0000>#Rejected#</COLOR> Armor_EXPID00746,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,
00000313,787,00000277,631,00000001,#N/A,00000001,BODY,E1C6CCBB-7BE5-4C18-AA4C-908B59031B3C,No Equipment,ADA6ABE8-91D5-44D2-94AF-27A58DB39D0B,<COLOR FF0000>#Rejected#</COLOR> Armor_EXPID00747,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,
00000314,788,00000278,632,00000001,#N/A,00000002,ARM,08D3503D-D962-443F-823C-C7825CBCC0C1,No Equipment,E379DE6D-7224-4C37-8FF2-26DB5C9C5D28,<COLOR FF0000>#Rejected#</COLOR> Armor_EXPID00748,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,
00000315,789,00000279,633,00000001,#N/A,00000003,WAIST,F9F0E5B5-3967-463D-94A1-7F50DCBFAF78,No Equipment,3E2BD54F-AD7E-45CB-B389-F7E96135C966,<COLOR FF0000>#Rejected#</COLOR> Armor_EXPID00749,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,
00000316,790,0000027A,634,00000001,#N/A,00000004,LEG,8C16B8FC-C173-4C05-8D6A-AA33C1BA30B7,No Equipment,ABB35FB5-59CF-4737-A627-F970E76DC71F,<COLOR FF0000>#Rejected#</COLOR> Armor_EXPID00750,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,
00000026,38,0000027B,635,C9C36B80,Gajau,00000004,LEG,44228FEB-EB7D-4A31-8437-943DFAF75E1C,Gajau Boots,F5D23C7C-4097-4B8E-A765-00AC1C4036D6,"Leg armor made from Gajau
spoils. The pliable hide even
has fans outside the hunter
community.",00000004,4,00000000,0,00000005,5,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,9DBAE680,16D5B740,00000000,00000000,00000000,00000000,00000000,00000001,00000001,00000000,00000000,00000000,00000000,,Flexible Leathercraft,Water Resistance,1,,,,
0000020D,525,00000290,656,7AA59D80,Dragonking α,00000000,HELM,D96CEB6A-3AEA-4C69-82DA-4C1E3D385B92,Dragonking Eyepatch α,0C96D8F8-C7DB-477F-8562-035235DD975D,"An accessory that instantly makes
you look dashing and imposing.
Bring out your budding dark side.",0000003C,60,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,00000000,10B7ECE0,00000000,00000000,00000000,00000000,00000000,00000000,00000003,00000000,00000000,00000000,00000000,,,Counterstrike,3,,,,
00000214,532,00000292,658,00007F03,Expedition Headgear α,00000000,HELM,85E9E99D-151F-4611-9A1F-108BC06AD564,Expedition Headgear α,F0101F44-0F00-4CB9-8ECD-3EAD51657797,"Headgear based on the expedition's
emblem. A leaf representing the
ideals of harmony and order glitters
magnificently for all to see.",00000028,40,00000001,1,00000001,1,00000001,1,00000001,1,00000001,1,00000001,1,00000000,0,00000000,0,00000000,00000000,DE183740,9AA0B780,00000000,00000000,00000000,00000000,00000000,00000001,00000001,00000000,00000000,00000000,,,Blight Resistance,1,Coalescence,1,,
00000215,533,00000293,659,000014D2,Guild Cross α,00000000,HELM,83DE5AA5-7A55-446C-9114-F1B0E7D64F88,Guild Cross Circlet α,0ABD8E8A-4991-4184-B9EB-AED721223C42,"Golden armor for Arena
champions. It shines with
the wisdom of heroes.",00000024,36,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000001,1,00000000,0,00000000,0,00000000,000008BD,0B7D15C0,2C44A0C0,75316800,00000000,00000000,00000000,00000001,00000001,00000001,00000002,00000000,00000000,,Glory's Favor,Earplugs,1,Flinch Free,1,Bind Resistance,2
00000216,534,00000294,660,000014D2,Guild Cross α,00000001,BODY,6D59338D-0D69-431E-9120-0CCC561FFFAD,Guild Cross Suit α,0C28048F-6FC2-4268-A665-1CC2C582FC81,"Armor for Arena champions.
Proof that the Guild has
recognized the wearer's power.",00000024,36,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000002,2,00000001,1,00000000,0,00000000,000008BD,0B7D15C0,DBAB9E00,00000000,00000000,00000000,00000000,00000001,00000001,00000001,00000000,00000000,00000000,,Glory's Favor,Earplugs,1,Tremor Resistance,1,,
00000217,535,00000295,661,000014D2,Guild Cross α,00000002,ARM,350B633B-0E1E-4AC1-A708-2C9FB1A812EE,Guild Cross Vambraces α,1C8884EC-004B-46D2-84A5-0EE0A0C9233B,"Armor for Arena champions.
Worthy of its wearer's power.
A complex design.",00000024,36,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000002,2,00000000,0,00000000,0,00000000,000008BD,2C44A0C0,DBAB9E00,75316800,00000000,00000000,00000000,00000001,00000002,00000001,00000001,00000000,00000000,,Glory's Favor,Flinch Free,2,Tremor Resistance,1,Bind Resistance,1
00000218,536,00000296,662,000014D2,Guild Cross α,00000003,WAIST,2B5383DA-D1F0-4DAA-BC17-C2796E281F5D,Guild Cross Coil α,1498CA6A-4454-48D3-BCBD-40EED9C9E33E,"Armor for Arena champions.
Finely made. Proves the
wearer is a true champion.",00000024,36,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000002,2,00000000,0,00000000,0,00000000,000008BD,0B7D15C0,CA9ABE00,00000000,00000000,00000000,00000000,00000001,00000001,00000002,00000000,00000000,00000000,,Glory's Favor,Earplugs,1,Windproof,2,,
00000219,537,00000297,663,000014D2,Guild Cross α,00000004,LEG,EE982FE7-0C3D-438B-BDEC-98637C88996B,Guild Cross Boots α,5055E7C7-A424-49BE-B46C-15AFCDD594F2,"Armor for Arena champions.
Painstakingly made. For true
heroes.",00000024,36,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000002,2,00000002,2,00000000,0,00000000,000008BD,DBAB9E00,CA9ABE00,00000000,00000000,00000000,00000000,00000001,00000001,00000001,00000000,00000000,00000000,,Glory's Favor,Tremor Resistance,1,Windproof,1,,
0000021A,538,00000298,664,0000453D,Clerk α,00000000,HELM,9BDDEBAE-6929-46C2-A0B1-628833B28CAE,Clerk Visor α,73C4EF79-4946-4D3F-B5AE-7BA4239A7559,"Grand Hub handler head armor.
Woven in a unique way to
provide more protection than
its appearance suggests.",00000030,48,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000001,1,00000000,0,00000000,000008BD,50462980,B6595880,73551280,00000000,00000000,00000000,00000001,00000002,00000001,00000002,00000000,00000000,,Glory's Favor,Divine Blessing,2,Recovery Up,1,Palico Rally,2
0000021B,539,00000299,665,0000453D,Clerk α,00000001,BODY,17EE634A-01BD-4EF1-A8BC-CB143CBDC420,Clerk Suit α,13296840-A69A-4564-9FDF-C1BD4D2B7A7E,"Grand Hub handler chest armor.
A manifestation of the desire
to fill the Grand Hub with color.",00000030,48,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000001,1,00000000,0,00000000,000008BD,50462980,DCA774C0,00000000,00000000,00000000,00000000,00000001,00000001,00000002,00000000,00000000,00000000,,Glory's Favor,Divine Blessing,1,Survival Expert,2,,
0000021C,540,0000029A,666,0000453D,Clerk α,00000002,ARM,AD8A53AF-26AA-42B0-B7AB-22A70AD17DC5,Clerk Vambraces α,B4852262-3DB2-46BB-89F4-C3D9A4B6777A,"Grand Hub handler armguards.
Their minimalist design is
perfectly suited to clerical
work.",00000030,48,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000001,1,00000000,0,00000000,000008BD,1BFC9E00,DCA774C0,73551280,00000000,00000000,00000000,00000001,00000002,00000001,00000001,00000000,00000000,,Glory's Favor,Tool Specialist,2,Survival Expert,1,Palico Rally,1
0000021D,541,0000029B,667,0000453D,Clerk α,00000003,WAIST,7D481A0C-7C79-419D-B9B3-F2D82A3B53A2,Clerk Belt α,CCB928C9-AA69-41C9-AC16-F02EFE1D0BFE,"Grand Hub handler waistgear.
A fine piece of equipment that's
unparalleled in both form
and function.",00000030,48,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000001,1,00000000,0,00000000,0,00000000,000008BD,1BFC9E00,B6595880,00000000,00000000,00000000,00000000,00000001,00000002,00000002,00000000,00000000,00000000,,Glory's Favor,Tool Specialist,2,Recovery Up,2,,
0000021E,542,0000029C,668,0000453D,Clerk α,00000004,LEG,339B4C56-FA9D-478F-BC6D-11180494F58A,Clerk Shoes α,E19710E3-254A-450A-8423-5A61EAA53FA7,"Grand Hub handler leg armor.
Designed to help the wearer
stand for hours on end without
getting sore feet.",00000030,48,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000000,0,00000000,000008BD,1BFC9E00,73551280,00000000,00000000,00000000,00000000,00000001,00000001,00000002,00000000,00000000,00000000,,Glory's Favor,Tool Specialist,1,Palico Rally,2,,
0000021F,543,0000029D,669,00002B35,Gourmand's Earring α,00000000,HELM,F26F65E3-DA4C-473E-AB5D-FE669D47055D,Gourmand's Earring α,F240D722-4522-4E59-B51F-FF143E7A5802,"Dignified earrings awarded to
Arena combatants. Symbolizes
the spirit of the gourmet, who
loves food as much as the hunt.",00000024,36,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000001,1,00000000,0,00000000,0,00000000,000008BD,25CB1D80,32B386C0,00000000,00000000,00000000,00000000,00000001,00000002,00000002,00000000,00000000,00000000,,Glory's Favor,Speed Eating,2,Free Meal,2,,
00000220,544,0000029E,670,000008D5,Earrings of Dedication α,00000000,HELM,B2EC44F5-2D8E-45C7-A63D-ECEFD029DA18,Earrings of Dedication α,150EBFEE-0E11-410D-A18E-AFCDB88D2496,"Dignified earrings awarded to
Arena combatants. Symbolizes
those who support their comrades
through countless challenges.",00000030,48,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000002,2,00000000,0,00000000,0,00000000,000008BD,355173C0,00000000,00000000,00000000,00000000,00000000,00000001,00000004,00000000,00000000,00000000,00000000,,Glory's Favor,Wide-Range,4,,,,
00000221,545,0000029F,671,00007586,Mizutsune α,00000000,HELM,0C4032A6-DC3B-49AA-89DD-F6AF7DBB32EA,Mizutsune Helm α,DBF8CE94-5B11-4660-BD03-354DE1513080,"Mizutsune head armor.
A wedding headdress for
only the most elegant and
refined wedding ceremonies.",00000030,48,00000000,0,00000002,2,FFFFFFFD,-3,00000001,1,FFFFFFFF,-1,00000003,3,00000000,0,00000000,0,E7F9E1C0,77181200,2829B900,F3FE2E80,00000000,00000000,00000000,00000001,00000001,00000001,00000002,00000000,00000000,00000000,Mizutsune's Prowess,Fortifying Pelt,Evade Extender,1,Aquatic/Oilsilt Mobility,2,,
00000222,546,000002A0,672,00007586,Mizutsune α,00000001,BODY,A5A8A282-A887-49E6-9111-08A294222E71,Mizutsune Mail α,4CD11E24-2C96-4B89-8FBB-1EF02E51829E,"Mizutsune chest armor.
A piece of wedding attire
that took a holy maiden
100 nights to sew.",00000030,48,00000000,0,00000002,2,FFFFFFFD,-3,00000001,1,FFFFFFFF,-1,00000001,1,00000000,0,00000000,0,E7F9E1C0,77181200,21BA7280,9B4DED80,00000000,00000000,00000000,00000001,00000001,00000002,00000001,00000000,00000000,00000000,Mizutsune's Prowess,Fortifying Pelt,Burst,2,Constitution,1,,
00000223,547,000002A1,673,00007586,Mizutsune α,00000002,ARM,9395BF3D-17A0-44CB-9136-0FBC9D4B4D6A,Mizutsune Braces α,5DD584A1-F0CD-43D0-8882-866EAD1083F7,"Mizutsune armguards.
Wedding attire so lavish
and beautiful that it brings
kings to their knees.",00000030,48,00000000,0,00000002,2,FFFFFFFD,-3,00000001,1,FFFFFFFF,-1,00000001,1,00000000,0,00000000,0,E7F9E1C0,77181200,2829B900,089F5840,00000000,00000000,00000000,00000001,00000001,00000002,00000002,00000000,00000000,00000000,Mizutsune's Prowess,Fortifying Pelt,Evade Extender,2,Evade Window,2,,
00000224,548,000002A2,674,00007586,Mizutsune α,00000003,WAIST,782ECC8B-7B66-43FE-A9CC-E29D294982ED,Mizutsune Coil α,027602C3-039E-436C-9D06-E4ADD86E16B0,"Mizutsune waistgear.
Wedding attire so stunning,
people wouldn't notice if
you grew a second head.",00000030,48,00000000,0,00000002,2,FFFFFFFD,-3,00000001,1,FFFFFFFF,-1,00000002,2,00000001,1,00000000,0,E7F9E1C0,77181200,21BA7280,9B4DED80,00000000,00000000,00000000,00000001,00000001,00000001,00000002,00000000,00000000,00000000,Mizutsune's Prowess,Fortifying Pelt,Burst,1,Constitution,2,,
00000225,549,000002A3,675,00007586,Mizutsune α,00000004,LEG,9057DA71-1384-4F08-A464-A960EC5B497D,Mizutsune Greaves α,0685CFF2-AF29-4466-AEB9-35014B003858,"Mizutsune leg armor.
Beautiful wedding footwear
that features an enchanting
split-toe design.",00000030,48,00000000,0,00000002,2,FFFFFFFD,-3,00000001,1,FFFFFFFF,-1,00000001,1,00000000,0,00000000,0,E7F9E1C0,77181200,21BA7280,7D946580,00000000,00000000,00000000,00000001,00000001,00000002,00000001,00000000,00000000,00000000,Mizutsune's Prowess,Fortifying Pelt,Burst,2,Peak Performance,1,,
00000226,550,000002A4,676,00002F97,Mizutsune β,00000000,HELM,84C54678-781D-4F84-8958-07120510F2E8,Mizutsune Helm β,61A639F0-656D-43CF-893A-0A829CC1014B,"Mizutsune head armor.
A wedding headdress for
only the most elegant and
refined wedding ceremonies.",00000030,48,00000000,0,00000002,2,FFFFFFFD,-3,00000001,1,FFFFFFFF,-1,00000003,3,00000002,2,00000000,0,E7F9E1C0,22C90040,F3FE2E80,00000000,00000000,00000000,00000000,00000001,00000001,00000002,00000000,00000000,00000000,00000000,Mizutsune's Prowess,Alluring Pelt,Aquatic/Oilsilt Mobility,2,,,,
00000227,551,000002A5,677,00002F97,Mizutsune β,00000001,BODY,42F67762-0BA4-40DF-9275-A47A65B35BD6,Mizutsune Mail β,2404A6C6-0A0A-44D9-8EB8-48425C8F64B6,"Mizutsune chest armor.
A piece of wedding attire
that took a holy maiden
100 nights to sew.",00000030,48,00000000,0,00000002,2,FFFFFFFD,-3,00000001,1,FFFFFFFF,-1,00000002,2,00000002,2,00000000,0,E7F9E1C0,22C90040,21BA7280,9B4DED80,00000000,00000000,00000000,00000001,00000001,00000001,00000001,00000000,00000000,00000000,Mizutsune's Prowess,Alluring Pelt,Burst,1,Constitution,1,,
00000228,552,000002A6,678,00002F97,Mizutsune β,00000002,ARM,0A0DE0A4-FC17-4DAC-8109-6D44BCB96432,Mizutsune Braces β,5CB64451-0454-4C11-84EC-3BAB0A4E490F,"Mizutsune armguards.
Wedding attire so lavish
and beautiful that it brings
kings to their knees.",00000030,48,00000000,0,00000002,2,FFFFFFFD,-3,00000001,1,FFFFFFFF,-1,00000003,3,00000000,0,00000000,0,E7F9E1C0,22C90040,2829B900,089F5840,00000000,00000000,00000000,00000001,00000001,00000001,00000002,00000000,00000000,00000000,Mizutsune's Prowess,Alluring Pelt,Evade Extender,1,Evade Window,2,,
00000229,553,000002A7,679,00002F97,Mizutsune β,00000003,WAIST,F2BCA0B1-1A36-4E7B-9A6F-A3D32319C35C,Mizutsune Coil β,0354944B-8976-4ACF-8AEC-054B7513E04D,"Mizutsune waistgear.
Wedding attire so stunning,
people wouldn't notice if
you grew a second head.",00000030,48,00000000,0,00000002,2,FFFFFFFD,-3,00000001,1,FFFFFFFF,-1,00000003,3,00000002,2,00000001,1,E7F9E1C0,22C90040,9B4DED80,00000000,00000000,00000000,00000000,00000001,00000001,00000002,00000000,00000000,00000000,00000000,Mizutsune's Prowess,Alluring Pelt,Constitution,2,,,,
