Index Raw,Index,Name Raw,Name,Type Raw,Type,Series Raw,Series,Defense Raw,Defense,Fire Res Raw,Fire Res,Water Res Raw,Water Res,Thunder Res Raw,Thunder Res,Ice Res Raw,Ice Res,Dragon Res Raw,Dragon Res,Slot 1 Raw,Slot 1,Slot 2 Raw,Slot 2,Slot 3 Raw,Slot 3,Series Skill Raw,Series Skill,Group Skill Raw,Group Skill,Skill 1 Raw,Skill 1,Skill Level 1 Raw,Skill Level 1,Skill 2 Raw,Skill 2,Skill Level 2 Raw,Skill Level 2,Skill 3 Raw,Skill 3,Skill Level 3 Raw,Skill Level 3
000001DD,477,30B0E40A-E464-4420-831B-88F5E53D454F,Kunafa Chaps α,00000004,LEG,9DA87E00,Kunafa α,0000002C,44,00000001,1,00000001,1,00000004,4,00000001,1,00000001,1,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,355173C0,Wide-Range,00000002,2,73551280,Palico Rally,00000001,1,00000000,,00000000,
000001DE,478,E717A03C-9A79-4E64-93A3-C2CF45CB4802,Azuz Headdress α,00000000,HELM,6F6B1680,Azuz α,0000002C,44,00000004,4,00000001,1,00000001,1,00000001,1,00000001,1,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,25AD8000,Maximum Might,00000002,2,00000000,,00000000,,00000000,,00000000,
000001DF,479,F8B13CE8-699F-473C-A767-27553EC84DF2,Azuz Apron α,00000001,BODY,6F6B1680,Azuz α,0000002C,44,00000004,4,00000001,1,00000001,1,00000001,1,00000001,1,00000001,1,00000001,1,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,19316180,Heroics,00000003,3,00000000,,00000000,,00000000,,00000000,
000001E0,480,83A5CAF5-3C24-4CB1-8311-895902E6E495,Azuz Pants α,00000004,LEG,6F6B1680,Azuz α,0000002C,44,00000004,4,00000001,1,00000001,1,00000001,1,00000001,1,00000002,2,00000001,1,00000001,1,00000000,,9E1FDE00,Imparted Wisdom,238443C0,Geologist,00000003,3,00000000,,00000000,,00000000,,00000000,
000001E1,481,AA759410-BFE6-4A5C-A963-F12C21995B35,Suja Sash α,00000003,WAIST,D381AE40,Suja α,0000002C,44,00000001,1,00000001,1,00000001,1,00000004,4,00000001,1,00000002,2,00000001,1,00000001,1,00000000,,9E1FDE00,Imparted Wisdom,50462980,Divine Blessing,00000003,3,00000000,,00000000,,00000000,,00000000,
000001E2,482,50389E91-95B3-4B85-8BFE-5512891B6530,Sild Hood α,00000000,HELM,A6CDF900,Sild α,0000002C,44,00000001,1,00000001,1,00000001,1,00000001,1,00000004,4,00000002,2,00000001,1,00000001,1,00000000,,9E1FDE00,Imparted Wisdom,334A7580,Botanist,00000003,3,00000000,,00000000,,00000000,,00000000,
000001E3,483,845F0D71-4FA3-4C3F-8699-9414B97B4A17,Sild Coat α,00000001,BODY,A6CDF900,Sild α,0000002C,44,00000001,1,00000001,1,00000001,1,00000001,1,00000004,4,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,355173C0,Wide-Range,00000004,4,00000000,,00000000,,00000000,,00000000,
000001E4,484,4D8D296A-0109-4EE4-9E40-CB3CFF6AA8C8,Death Stench Brain α,00000000,HELM,30376340,Death Stench α,0000002C,44,00000003,3,00000002,2,FFFFFFFE,-2,00000003,3,00000004,4,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,510D3C80,Resentment,00000001,1,F5C29690,Ambush,00000001,1,00000000,,00000000,
000001E5,485,FE5BD9E0-44DD-468E-97D3-FB1D6E735BC5,Death Stench Muscle α,00000001,BODY,30376340,Death Stench α,0000002C,44,00000003,3,00000002,2,FFFFFFFE,-2,00000003,3,00000004,4,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,510D3C80,Resentment,00000001,1,F5C29690,Ambush,00000001,1,00000000,,00000000,
000001E6,486,7897DB78-C127-4CEE-84D8-6201303767CD,Death Stench Grip α,00000002,ARM,30376340,Death Stench α,0000002C,44,00000003,3,00000002,2,FFFFFFFE,-2,00000003,3,00000004,4,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,510D3C80,Resentment,00000001,1,F5C29690,Ambush,00000001,1,00000000,,00000000,
000001E7,487,FDE74330-9553-4632-8738-9C45E822842B,Death Stench Bowels α,00000003,WAIST,30376340,Death Stench α,0000002C,44,00000003,3,00000002,2,FFFFFFFE,-2,00000003,3,00000004,4,00000002,2,00000001,1,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,510D3C80,Resentment,00000001,1,57C69780,Intimidator,00000002,2,00000000,,00000000,
000001E8,488,09437607-6DC1-48C1-A390-8BA85691CAAF,Death Stench Heel α,00000004,LEG,30376340,Death Stench α,0000002C,44,00000003,3,00000002,2,FFFFFFFE,-2,00000003,3,00000004,4,00000002,2,00000001,1,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,510D3C80,Resentment,00000001,1,2A0A4AC0,Stun Resistance,00000002,2,00000000,,00000000,
000001E9,489,2B0425EF-4EEB-4B11-A54E-8A846BE9484A,Butterfly Vertex α,00000000,HELM,B47D8280,Butterfly α,0000002C,44,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,00000000,0,00000002,2,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,9B4DED80,Constitution,00000001,1,089F5840,Evade Window,00000001,1,2829B900,Evade Extender,00000001,1
000001EA,490,1E53AA2C-D34C-47A6-B982-972812200E34,Butterfly Thorax α,00000001,BODY,B47D8280,Butterfly α,0000002C,44,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,00000000,0,00000002,2,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,9B4DED80,Constitution,00000001,1,089F5840,Evade Window,00000001,1,2829B900,Evade Extender,00000001,1
000001EB,491,FFCA6B07-032C-48AD-9AE4-5A26B6B5E92B,Butterfly Brachia α,00000002,ARM,B47D8280,Butterfly α,0000002C,44,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,00000000,0,00000002,2,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,9B4DED80,Constitution,00000001,1,089F5840,Evade Window,00000001,1,BD27BF80,Recovery Speed,00000002,2
000001EC,492,DE4F72E5-8616-4DE4-9E6C-5F9C7BAF5E61,Butterfly Elytra α,00000003,WAIST,B47D8280,Butterfly α,0000002C,44,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,00000000,0,00000002,2,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,9B4DED80,Constitution,00000001,1,089F5840,Evade Window,00000001,1,2829B900,Evade Extender,00000001,1
000001ED,493,BAEFD3BE-41DF-440C-8C46-6A6A29EA568C,Butterfly Crura α,00000004,LEG,B47D8280,Butterfly α,0000002C,44,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,00000000,0,00000002,2,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,9B4DED80,Constitution,00000001,1,089F5840,Evade Window,00000001,1,B6595880,Recovery Up,00000002,2
000001EE,494,61E02982-6377-4B5B-A1C5-9D816753BDFA,King Beetle Vertex α,00000000,HELM,380611C0,King Beetle α,0000002C,44,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,00000000,0,00000002,2,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,19316180,Heroics,00000001,1,01A66F88,Foray,00000001,1,F47E9280,Sleep Resistance,00000001,1
000001EF,495,D5D378C7-D3CE-401B-A097-9DF3C983201F,King Beetle Thorax α,00000001,BODY,380611C0,King Beetle α,0000002C,44,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,00000000,0,00000002,2,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,19316180,Heroics,00000001,1,01A66F88,Foray,00000001,1,1F217EC0,Paralysis Resistance,00000001,1
000001F0,496,0112C909-E228-493B-983A-D714377473A7,King Beetle Brachia α,00000002,ARM,380611C0,King Beetle α,0000002C,44,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,00000000,0,00000002,2,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,19316180,Heroics,00000001,1,01A66F88,Foray,00000001,1,56FF6980,Poison Resistance,00000001,1
000001F1,497,1A5BEFCA-ACB1-4DC4-8D41-C0FBA6C65973,King Beetle Elytra α,00000003,WAIST,380611C0,King Beetle α,0000002C,44,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,00000000,0,00000002,2,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,19316180,Heroics,00000001,1,CCF58D00,Flayer,00000001,1,1F217EC0,Paralysis Resistance,00000001,1
000001F2,498,AD2B7588-FB1E-4B02-88BE-8F85E24B2E37,King Beetle Crura α,00000004,LEG,380611C0,King Beetle α,0000002C,44,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,00000000,0,00000002,2,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,19316180,Heroics,00000001,1,CCF58D00,Flayer,00000001,1,56FF6980,Poison Resistance,00000001,1
000001F3,499,38E1CE41-7D72-46CC-86CB-09E1CCDDEA82,High Metal Helm α,00000000,HELM,2614B600,High Metal α,0000002C,44,00000000,0,FFFFFFFF,-1,FFFFFFFE,-2,00000003,3,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,2A0A4AC0,Stun Resistance,00000003,3,57AD1280,Partbreaker,00000001,1,00000000,,00000000,
000001F4,500,FDC87EAD-38A4-49C9-862B-DAAE8422271A,High Metal Mail α,00000001,BODY,2614B600,High Metal α,0000002C,44,00000000,0,FFFFFFFF,-1,FFFFFFFE,-2,00000003,3,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,5ABFCA00,Iron Skin,00000003,3,57AD1280,Partbreaker,00000001,1,00000000,,00000000,
000001F5,501,778E4DB8-F799-4E2B-8449-FCB4E0185DA2,High Metal Braces α,00000002,ARM,2614B600,High Metal α,0000002C,44,00000000,0,FFFFFFFF,-1,FFFFFFFE,-2,00000003,3,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,30E61800,Blast Resistance,00000003,3,57AD1280,Partbreaker,00000001,1,00000000,,00000000,
000001F6,502,314073D6-E288-4EA4-8BA2-786F9C0560F9,High Metal Coil α,00000003,WAIST,2614B600,High Metal α,0000002C,44,00000000,0,FFFFFFFF,-1,FFFFFFFE,-2,00000003,3,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,CCE2EBC0,Bombardier,00000003,3,F3FE2E80,Aquatic/Oilsilt Mobility,00000002,2,00000000,,00000000,
000001F7,503,F780350F-37A1-4694-A322-AC3761349A4D,High Metal Greaves α,00000004,LEG,2614B600,High Metal α,0000002C,44,00000000,0,FFFFFFFF,-1,FFFFFFFE,-2,00000003,3,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,2C44A0C0,Flinch Free,00000003,3,73AE9380,Bleeding Resistance,00000003,3,00000000,,00000000,
000001F8,504,71D9FC9C-EC98-4602-A605-C23566499329,Battle Helm α,00000000,HELM,3500A180,Battle α,0000002C,44,00000002,2,FFFFFFFF,-1,FFFFFFFF,-1,00000000,0,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,ED31F720,Stamina Surge,00000002,2,00000000,,00000000,,00000000,,00000000,
000001F9,505,117B7A3D-1372-4A6F-86AC-D4E11F121568,Battle Mail α,00000001,BODY,3500A180,Battle α,0000002C,44,00000002,2,FFFFFFFF,-1,FFFFFFFF,-1,00000000,0,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,79E68180,Hunger Resistance,00000003,3,F47E9280,Sleep Resistance,00000002,2,00000000,,00000000,
000001FA,506,C3A48893-B601-4085-862D-2CEDC5580A26,Battle Vambraces α,00000002,ARM,3500A180,Battle α,0000002C,44,00000002,2,FFFFFFFF,-1,FFFFFFFF,-1,00000000,0,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,32B386C0,Free Meal,00000003,3,00000000,,00000000,,00000000,,00000000,
000001FB,507,8E3AF38C-634D-4E7A-9BCC-29C8544E1075,Battle Coil α,00000003,WAIST,3500A180,Battle α,0000002C,44,00000002,2,FFFFFFFF,-1,FFFFFFFF,-1,00000000,0,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,9B96D580,Item Prolonger,00000003,3,75316800,Bind Resistance,00000002,2,00000000,,00000000,
000001FC,508,C4C46D5A-19C6-4875-A9A4-A04B3D53A21E,Battle Greaves α,00000004,LEG,3500A180,Battle α,0000002C,44,00000002,2,FFFFFFFF,-1,FFFFFFFF,-1,00000000,0,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,D7508FC0,Marathon Runner,00000003,3,9B4DED80,Constitution,00000002,2,00000000,,00000000,
000001FD,509,80A638BA-5F03-44BB-B7DB-29D46962753A,Melahoa Hat α,00000000,HELM,CE7B8840,Melahoa α,0000002C,44,00000000,0,00000001,1,00000003,3,00000000,0,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,DCA774C0,Survival Expert,00000003,3,56FF6980,Poison Resistance,00000002,2,00000000,,00000000,
000001FE,510,10073ECB-C4D8-4E8F-B7C3-A723902A9613,Melahoa Jacket α,00000001,BODY,CE7B8840,Melahoa α,0000002C,44,00000000,0,00000001,1,00000003,3,00000000,0,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,1BFC9E00,Tool Specialist,00000003,3,00000000,,00000000,,00000000,,00000000,
000001FF,511,0F4C4B50-B46E-4C12-B086-BA3F46FF3F97,Melahoa Branch α,00000002,ARM,CE7B8840,Melahoa α,0000002C,44,00000000,0,00000001,1,00000003,3,00000000,0,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,BD27BF80,Recovery Speed,00000003,3,1F217EC0,Paralysis Resistance,00000002,2,00000000,,00000000,
00000200,512,650F3979-E6B2-4E52-B7FA-C67031BB20E1,Melahoa Folia α,00000003,WAIST,CE7B8840,Melahoa α,0000002C,44,00000000,0,00000001,1,00000003,3,00000000,0,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,B6595880,Recovery Up,00000003,3,73AE9380,Bleeding Resistance,00000002,2,00000000,,00000000,
00000201,513,419F378E-CDA5-4D15-B05F-C53812FB7E9F,Melahoa Roots α,00000004,LEG,CE7B8840,Melahoa α,0000002C,44,00000000,0,00000001,1,00000003,3,00000000,0,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9E1FDE00,Imparted Wisdom,E34E1EE0,Mushroomancer,00000003,3,00000000,,00000000,,00000000,,00000000,
00000207,519,8A310DF8-4D61-42AB-AC8F-07473F79CFD4,Artian Helm α,00000000,HELM,6086F680,Artian α,0000002C,44,00000001,1,FFFFFFFE,-2,FFFFFFFE,-2,00000002,2,00000003,3,00000002,2,00000001,1,00000000,0,00000000,,8651EA80,Guardian's Protection,CCF58D00,Flayer,00000001,1,0B7D15C0,Earplugs,00000001,1,00000000,,00000000,
00000208,520,3447B6C6-227A-4D04-8969-020D0294EE5B,Artian Mail α,00000001,BODY,6086F680,Artian α,0000002C,44,00000001,1,FFFFFFFE,-2,FFFFFFFE,-2,00000002,2,00000003,3,00000002,2,00000001,1,00000001,1,00000000,,8651EA80,Guardian's Protection,CCF58D00,Flayer,00000001,1,19517360,Adaptability,00000001,1,00000000,,00000000,
00000209,521,C6EB7219-9D8A-49A2-A0F5-B53A0CCC4B8B,Artian Vambraces α,00000002,ARM,6086F680,Artian α,0000002C,44,00000001,1,FFFFFFFE,-2,FFFFFFFE,-2,00000002,2,00000003,3,00000002,2,00000000,0,00000000,0,00000000,,8651EA80,Guardian's Protection,CCF58D00,Flayer,00000001,1,DE183740,Blight Resistance,00000002,2,00000000,,00000000,
0000020A,522,C85E506E-37A9-4AAA-A8EB-03EB16A201F9,Artian Coil α,00000003,WAIST,6086F680,Artian α,0000002C,44,00000001,1,FFFFFFFE,-2,FFFFFFFE,-2,00000002,2,00000003,3,00000002,2,00000000,0,00000000,0,00000000,,8651EA80,Guardian's Protection,CCF58D00,Flayer,00000001,1,CA9ABE00,Windproof,00000002,2,00000000,,00000000,
0000020B,523,C7BA642D-40FA-419B-BDB2-E5E9054AAAA0,Artian Greaves α,00000004,LEG,6086F680,Artian α,0000002C,44,00000001,1,FFFFFFFE,-2,FFFFFFFE,-2,00000002,2,00000003,3,00000002,2,00000000,0,00000000,0,00000000,,8651EA80,Guardian's Protection,CCF58D00,Flayer,00000001,1,DBAB9E00,Tremor Resistance,00000002,2,00000000,,00000000,
0000020C,524,F6B2F18C-71A9-47B7-94AF-993BB60C2F73,Gajau Boots α,00000004,LEG,F1C80490,Gajau α,0000002C,44,00000000,0,00000005,5,00000000,0,00000000,0,00000000,0,00000001,1,00000001,1,00000001,1,00000000,,9DBAE680,Flexible Leathercraft,16D5B740,Water Resistance,00000001,1,6E053180,Outdoorsman,00000001,1,00000000,,00000000,
0000020E,526,44599B49-81C8-4586-9A43-B9E566A95CC5,Commission Helm α,00000000,HELM,126D7E60,Commission α,0000002C,44,00000002,2,00000002,2,00000000,0,00000000,0,00000000,0,00000001,1,00000000,0,00000000,0,00000000,,00000000,,6F378580,Agitator,00000001,1,25AD8000,Maximum Might,00000001,1,00000000,,00000000,
0000020F,527,41E18EAA-1F93-4135-BC29-A97A749349E6,Commission Mail α,00000001,BODY,126D7E60,Commission α,0000002C,44,00000002,2,00000002,2,00000000,0,00000000,0,00000000,0,00000001,1,00000000,0,00000000,0,00000000,,00000000,,6F378580,Agitator,00000001,1,50462980,Divine Blessing,00000002,2,00000000,,00000000,
00000210,528,006415F6-D313-4130-8A3A-BB31ABE7C470,Commission Vambraces α,00000002,ARM,126D7E60,Commission α,0000002C,44,00000002,2,00000002,2,00000000,0,00000000,0,00000000,0,00000001,1,00000000,0,00000000,0,00000000,,00000000,,6F378580,Agitator,00000001,1,C0053240,Quick Sheathe,00000002,2,00000000,,00000000,
00000211,529,49A218E0-F600-45C7-A32F-FFFB0FEC024B,Commission Coil α,00000003,WAIST,126D7E60,Commission α,0000002C,44,00000002,2,00000002,2,00000000,0,00000000,0,00000000,0,00000001,1,00000000,0,00000000,0,00000000,,00000000,,6F378580,Agitator,00000001,1,1BFC9E00,Tool Specialist,00000001,1,00000000,,00000000,
00000212,530,C26AA9C0-DDE8-4128-92B6-770D413D1197,Commission Greaves α,00000004,LEG,126D7E60,Commission α,0000002C,44,00000002,2,00000002,2,00000000,0,00000000,0,00000000,0,00000001,1,00000000,0,00000000,0,00000000,,00000000,,6F378580,Agitator,00000001,1,0B7D15C0,Earplugs,00000001,1,00000000,,00000000,
00000213,531,10B9D3DC-9330-4C04-9457-B3A70A3D7F07,Mimiphyta α,00000000,HELM,E61EC6C0,Mimiphyta α,00000024,36,FFFFFFFD,-3,00000002,2,FFFFFFFE,-2,00000002,2,00000002,2,00000001,1,00000000,0,00000000,0,00000000,,77181200,Fortifying Pelt,358ABBC0,Entomologist,00000001,1,F5C29690,Ambush,00000001,1,00000000,,00000000,
00000202,514,F8A406A1-EE94-40EF-89B6-198BA7D35893,Guild Ace Earrings α,00000000,HELM,862DE000,Guild Ace α,0000003C,60,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000003,3,00000000,0,00000000,0,00000000,,00000000,,7D946580,Peak Performance,00000001,1,01A66F88,Foray,00000001,1,9B4DED80,Constitution,00000001,1
00000203,515,92775790-DB09-4009-B15C-280BDB351BFB,Guild Ace Mail α,00000001,BODY,862DE000,Guild Ace α,0000003C,60,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000003,3,00000000,0,00000000,0,00000000,,00000000,,7D946580,Peak Performance,00000001,1,01A66F88,Foray,00000001,1,9B4DED80,Constitution,00000001,1
00000204,516,8FDF7D20-4648-4258-80B6-9625FF393D47,Guild Ace Vambraces α,00000002,ARM,862DE000,Guild Ace α,0000003C,60,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000003,3,00000000,0,00000000,0,00000000,,00000000,,7D946580,Peak Performance,00000001,1,01A66F88,Foray,00000001,1,9B4DED80,Constitution,00000001,1
00000205,517,28F2E856-DA9D-43BC-8DD3-40C523E0B509,Guild Ace Coil α,00000003,WAIST,862DE000,Guild Ace α,0000003C,60,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000003,3,00000000,0,00000000,0,00000000,,00000000,,7D946580,Peak Performance,00000001,1,01A66F88,Foray,00000001,1,9B4DED80,Constitution,00000001,1
00000206,518,FC3011E2-9318-48D1-8395-D6ED10EA0D92,Guild Ace Boots α,00000004,LEG,862DE000,Guild Ace α,0000003C,60,00000002,2,00000002,2,00000002,2,00000002,2,00000002,2,00000003,3,00000000,0,00000000,0,00000000,,00000000,,7D946580,Peak Performance,00000001,1,01A66F88,Foray,00000001,1,9B4DED80,Constitution,00000001,1
00000260,608,74DC2874-3B9E-4919-92E5-7D1C2C427A1D,No Equipment,00000000,HELM,00000001,#N/A,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,,00000000,,00000000,,00000000,,00000000,,00000000,,00000000,,00000000,
00000261,609,E1C6CCBB-7BE5-4C18-AA4C-908B59031B3C,No Equipment,00000001,BODY,00000001,#N/A,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,,00000000,,00000000,,00000000,,00000000,,00000000,,00000000,,00000000,
00000262,610,08D3503D-D962-443F-823C-C7825CBCC0C1,No Equipment,00000002,ARM,00000001,#N/A,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,,00000000,,00000000,,00000000,,00000000,,00000000,,00000000,,00000000,
00000263,611,F9F0E5B5-3967-463D-94A1-7F50DCBFAF78,No Equipment,00000003,WAIST,00000001,#N/A,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,,00000000,,00000000,,00000000,,00000000,,00000000,,00000000,,00000000,
00000264,612,8C16B8FC-C173-4C05-8D6A-AA33C1BA30B7,No Equipment,00000004,LEG,00000001,#N/A,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,,00000000,,00000000,,00000000,,00000000,,00000000,,00000000,,00000000,
00000026,38,44228FEB-EB7D-4A31-8437-943DFAF75E1C,Gajau Boots,00000004,LEG,C9C36B80,Gajau,00000004,4,00000000,0,00000005,5,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,,9DBAE680,Flexible Leathercraft,16D5B740,Water Resistance,00000001,1,00000000,,00000000,,00000000,,00000000,
0000020D,525,D96CEB6A-3AEA-4C69-82DA-4C1E3D385B92,Dragonking Eyepatch α,00000000,HELM,7AA59D80,Dragonking α,0000003C,60,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,,00000000,,10B7ECE0,Counterstrike,00000003,3,00000000,,00000000,,00000000,,00000000,
00000214,532,85E9E99D-151F-4611-9A1F-108BC06AD564,Expedition Headgear α,00000000,HELM,00007F03,Expedition Headgear α,00000028,40,00000001,1,00000001,1,00000001,1,00000001,1,00000001,1,00000001,1,00000000,0,00000000,0,00000000,,00000000,,DE183740,Blight Resistance,00000001,1,9AA0B780,Coalescence,00000001,1,00000000,,00000000,
